invoice_id,date,timestamp,product,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,rating
INV-1624,2023-03-06,2023-03-06 09:17:00,Yagurt,Dairy,3,1.95,5.85,Regular,Credit Cart,Fmale,36-45,3
INV-1624,2023-03-06,2023-03-06 09:17:00,Apples,Produce,2,16.73,33.46,Regular,Credit Cart,Fmale,36-45,3
INV-1624,2023-03-06,2023-03-06 09:17:00,Rice,Pantry,1,4.98,4.98,Regular,Credit Cart,Fmale,36-45,3
INV-1625,2023-03-06,2023-03-06 12:34:00,Beer,Alcohol,1,2.03,2.03,Member,Cash,Male,56+,4
INV-1625,2023-03-06,2023-03-06 12:34:00,Tomatoes,Produce,2,2.54,5.08,Member,Cash,Male,56+,4
INV-1625,2023-03-06,2023-03-06 12:34:00,Juice,Beverages,1,3.58,3.58,Member,Cash,Male,56+,4
INV-1625,2023-03-06,2023-03-06 12:34:00,Toilet Paper,Household,1,8.75,8.75,Member,Cash,Male,56+,4
INV-1625,2023-03-06,2023-03-06 12:34:00,Tomatoes,Produce,2,2.45,4.91,Member,Cash,Male,56+,4
INV-1626,2023-03-06,2023-03-06 09:43:00,Chicken,Meat,2,8.67,17.34,Regular,Cash,Male,56+,5
INV-1627,2023-03-06,2023-03-06 20:14:00,Datergent,Household,1,3.99,3.99,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Oranges,Produce,2,0.97,1.94,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Tomatoes,Produce,3,2.6,7.81,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Rice,Pantry,3,4.95,14.85,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Coffee,Beverages,2,8.11,16.22,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Datergent,Household,1,3.86,3.86,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Bananas,Produce,3,1.94,5.83,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Bananas,Produce,2,1.91,3.82,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Wine,Alcohol,3,12.23,36.68,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Oranges,Produce,3,1.02,3.05,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Milk,Dairy,3,3.09,9.28,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Juice,Beverages,2,3.56,7.12,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Milk,Dairy,1,2.87,2.87,Member,Debit Card,Male,26-35,3
INV-1627,2023-03-06,2023-03-06 20:14:00,Juice,Beverages,3,3.35,10.06,Member,Debit Card,Male,26-35,3
INV-1628,2023-03-06,2023-03-06 10:04:00,Beef,Meat,2,12.76,25.52,Regular,Credit Cart,Fmale,56+,5
INV-1628,2023-03-06,2023-03-06 10:04:00,Tea,Beverages,2,5.23,10.46,Regular,Credit Cart,Fmale,56+,5
INV-1629,2023-03-06,2023-03-06 20:11:00,Potatoes,Produce,2,2.88,5.75,Regular,Cash,Male,18-25,3
INV-1630,2023-03-06,2023-03-06 14:56:00,Bananas,Produce,3,2.0,6.0,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Shampoo,Personal Care,1,5.08,5.08,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Fish,Seafood,1,10.47,10.47,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Shampoo,Personal Care,2,5.21,10.43,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Beer,Alcohol,3,1.91,5.74,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Shampoo,Personal Care,2,4.88,9.76,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Apples,Produce,3,15.45,46.34,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Beer,Alcohol,3,2.05,6.14,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Oranges,Produce,1,1.0,1.0,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Tomatoes,Produce,1,2.53,2.53,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Toilet Paper,Household,3,9.43,28.28,Regular,Credit Cart,Fmale,18-25,5
INV-1630,2023-03-06,2023-03-06 14:56:00,Bread,Bakery,1,4.42,4.42,Regular,Credit Cart,Fmale,18-25,5
INV-1631,2023-03-06,2023-03-06 18:00:00,Toilet Paper,Household,1,8.58,8.58,Member,Credit Cart,Male,26-35,3
INV-1631,2023-03-06,2023-03-06 18:00:00,Water,Beverages,2,0.98,1.96,Member,Credit Cart,Male,26-35,3
INV-1631,2023-03-06,2023-03-06 18:00:00,Bananas,Produce,1,1.96,1.96,Member,Credit Cart,Male,26-35,3
INV-1631,2023-03-06,2023-03-06 18:00:00,Shampoo,Personal Care,2,5.14,10.28,Member,Credit Cart,Male,26-35,3
INV-1632,2023-03-06,2023-03-06 14:59:00,Coffee,Beverages,2,7.72,15.45,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Cheese,Dairy,3,5.91,17.74,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Tomatoes,Produce,1,2.6,2.6,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Chicken,Meat,3,8.59,25.76,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Pasta,Pantry,3,2.03,6.1,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Juice,Beverages,3,3.46,10.38,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Wine,Alcohol,1,11.54,11.54,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Chicken,Meat,2,8.73,17.47,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Rice,Pantry,2,4.91,9.82,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Butter,Dairy,1,5.17,5.17,Regular,Cash,Male,26-35,5
INV-1632,2023-03-06,2023-03-06 14:59:00,Butter,Dairy,2,4.81,9.62,Regular,Cash,Male,26-35,5
INV-1633,2023-03-06,2023-03-06 08:54:00,Coffee,Beverages,3,8.16,24.47,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Eggs,Dairy,3,2.38,7.13,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Butter,Dairy,2,5.21,10.43,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Milk,Dairy,3,3.12,9.35,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Apples,Produce,2,16.21,32.43,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Cheese,Dairy,3,6.13,18.38,Member,Cash,Male,46-55,3
INV-1633,2023-03-06,2023-03-06 08:54:00,Milk,Dairy,2,2.88,5.76,Member,Cash,Male,46-55,3
INV-1634,2023-03-06,2023-03-06 18:02:00,Flour,Pantry,2,4.01,8.02,Member,Debit Card,Male,26-35,4
INV-1634,2023-03-06,2023-03-06 18:02:00,Toilet Paper,Household,3,8.75,26.25,Member,Debit Card,Male,26-35,4
INV-1634,2023-03-06,2023-03-06 18:02:00,Bananas,Produce,3,1.92,5.77,Member,Debit Card,Male,26-35,4
INV-1634,2023-03-06,2023-03-06 18:02:00,Bananas,Produce,2,2.03,4.05,Member,Debit Card,Male,26-35,4
INV-1635,2023-03-06,2023-03-06 18:01:00,Coffee,Beverages,2,7.86,15.72,Regular,Debit Card,Fmale,46-55,5
INV-1635,2023-03-06,2023-03-06 18:01:00,Sugar,Pantry,2,3.1,6.2,Regular,Debit Card,Fmale,46-55,5
INV-1635,2023-03-06,2023-03-06 18:01:00,Coffee,Beverages,2,8.24,16.48,Regular,Debit Card,Fmale,46-55,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Rice,Pantry,2,5.14,10.29,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Water,Beverages,1,0.98,0.98,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Rice,Pantry,3,4.84,14.51,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Fish,Seafood,2,9.93,19.85,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Yagurt,Dairy,2,1.91,3.83,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Eggs,Dairy,2,2.27,4.54,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Coffee,Beverages,1,7.62,7.62,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Yagurt,Dairy,1,2.02,2.02,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Toilet Paper,Household,2,9.42,18.84,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Pasta,Pantry,3,1.95,5.84,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Pasta,Pantry,3,1.93,5.79,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Fish,Seafood,2,9.91,19.82,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Beer,Alcohol,1,1.93,1.93,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Rice,Pantry,1,5.13,5.13,Member,Cash,Male,18-25,5
INV-1636,2023-03-06,2023-03-06 17:14:00,Datergent,Household,2,3.87,7.74,Member,Cash,Male,18-25,5
INV-1637,2023-03-06,2023-03-06 13:52:00,Tea,Beverages,1,4.93,4.93,Regular,Debit Card,Male,56+,3
INV-1637,2023-03-06,2023-03-06 13:52:00,Milk,Dairy,3,3.11,9.34,Regular,Debit Card,Male,56+,3
INV-1637,2023-03-06,2023-03-06 13:52:00,Milk,Dairy,2,3.13,6.26,Regular,Debit Card,Male,56+,3
INV-1637,2023-03-06,2023-03-06 13:52:00,Apples,Produce,2,16.35,32.71,Regular,Debit Card,Male,56+,3
INV-1638,2023-03-06,2023-03-06 15:42:00,Beer,Alcohol,1,1.97,1.97,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Water,Beverages,1,1.03,1.03,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Water,Beverages,3,0.95,2.86,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Juice,Beverages,1,3.55,3.55,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Juice,Beverages,1,3.4,3.4,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Rice,Pantry,3,5.02,15.06,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Cheese,Dairy,3,5.82,17.45,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Tomatoes,Produce,2,2.45,4.9,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Water,Beverages,1,0.98,0.98,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Eggs,Dairy,1,2.37,2.37,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Flour,Pantry,2,4.02,8.05,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Milk,Dairy,3,2.92,8.75,Member,Cash,Male,18-25,5
INV-1638,2023-03-06,2023-03-06 15:42:00,Yagurt,Dairy,1,2.07,2.07,Member,Cash,Male,18-25,5
INV-1639,2023-03-06,2023-03-06 18:45:00,Wine,Alcohol,2,11.81,23.61,Member,Cash,Fmale,26-35,4
INV-1639,2023-03-06,2023-03-06 18:45:00,Toilet Paper,Household,2,9.35,18.7,Member,Cash,Fmale,26-35,4
INV-1639,2023-03-06,2023-03-06 18:45:00,Oranges,Produce,1,1.04,1.04,Member,Cash,Fmale,26-35,4
INV-1639,2023-03-06,2023-03-06 18:45:00,Pasta,Pantry,3,1.91,5.74,Member,Cash,Fmale,26-35,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Tea,Beverages,2,4.78,9.56,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Toilet Paper,Household,1,8.6,8.6,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Eggs,Dairy,1,2.22,2.22,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Bread,Bakery,3,4.31,12.93,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Soap,Personal Care,2,6.1,12.21,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Beef,Meat,2,12.54,25.08,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Bread,Bakery,1,4.37,4.37,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Rice,Pantry,1,4.92,4.92,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Cheese,Dairy,2,5.69,11.39,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Oranges,Produce,1,1.0,1.0,Member,Debit Card,Fmale,46-55,4
INV-1640,2023-03-06,2023-03-06 20:19:00,Juice,Beverages,1,3.43,3.43,Member,Debit Card,Fmale,46-55,4
INV-1641,2023-03-06,2023-03-06 09:59:00,Butter,Dairy,1,5.02,5.02,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Rice,Pantry,3,5.23,15.7,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Potatoes,Produce,1,2.92,2.92,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Toothpaste,Personal Care,2,2.47,4.93,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Toilet Paper,Household,1,9.39,9.39,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Flour,Pantry,3,3.83,11.48,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Tea,Beverages,3,4.99,14.97,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Tomatoes,Produce,1,2.59,2.59,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Tea,Beverages,1,5.06,5.06,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Juice,Beverages,2,3.37,6.73,Member,Debit Card,Fmale,26-35,5
INV-1641,2023-03-06,2023-03-06 09:59:00,Bananas,Produce,2,1.89,3.79,Member,Debit Card,Fmale,26-35,5
INV-1642,2023-03-06,2023-03-06 18:51:00,Chicken,Meat,1,9.0,9.0,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Bananas,Produce,3,1.96,5.88,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Flour,Pantry,2,3.94,7.87,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Pasta,Pantry,2,2.05,4.09,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Butter,Dairy,1,4.86,4.86,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Wine,Alcohol,2,11.58,23.17,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Eggs,Dairy,3,2.22,6.66,Member,Debit Card,Male,36-45,4
INV-1642,2023-03-06,2023-03-06 18:51:00,Beef,Meat,2,13.34,26.69,Member,Debit Card,Male,36-45,4
INV-1643,2023-03-06,2023-03-06 10:02:00,Shampoo,Personal Care,1,4.84,4.84,Member,Cash,Male,18-25,3
INV-1644,2023-03-06,2023-03-06 21:55:00,Bread,Bakery,2,4.67,9.34,Regular,Cash,Fmale,26-35,4
INV-1644,2023-03-06,2023-03-06 21:55:00,Potatoes,Produce,1,2.89,2.89,Regular,Cash,Fmale,26-35,4
INV-1644,2023-03-06,2023-03-06 21:55:00,Toothpaste,Personal Care,3,2.49,7.48,Regular,Cash,Fmale,26-35,4
INV-1645,2023-03-06,2023-03-06 17:18:00,Milk,Dairy,2,3.01,6.03,Member,Cash,Fmale,18-25,3
INV-1645,2023-03-06,2023-03-06 17:18:00,Chicken,Meat,1,9.33,9.33,Member,Cash,Fmale,18-25,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Water,Beverages,1,0.99,0.99,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Bananas,Produce,1,1.9,1.9,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Apples,Produce,1,16.5,16.5,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Juice,Beverages,1,3.32,3.32,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Rice,Pantry,2,4.8,9.61,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Shampoo,Personal Care,2,4.75,9.51,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Water,Beverages,3,0.94,2.82,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Tomatoes,Produce,2,2.46,4.92,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Datergent,Household,2,4.08,8.15,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Beef,Meat,1,12.69,12.69,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Water,Beverages,2,0.95,1.91,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Tea,Beverages,1,4.96,4.96,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Datergent,Household,1,3.9,3.9,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Soap,Personal Care,1,5.81,5.81,Member,Credit Cart,Fmale,46-55,3
INV-1646,2023-03-06,2023-03-06 18:01:00,Yagurt,Dairy,3,2.02,6.06,Member,Credit Cart,Fmale,46-55,3
INV-1647,2023-03-06,2023-03-06 09:32:00,Beer,Alcohol,3,2.06,6.17,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Yagurt,Dairy,3,2.09,6.26,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Wine,Alcohol,2,11.59,23.19,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Potatoes,Produce,2,2.94,5.89,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Yagurt,Dairy,3,1.95,5.85,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Yagurt,Dairy,3,2.03,6.1,Member,Credit Cart,Male,36-45,5
INV-1647,2023-03-06,2023-03-06 09:32:00,Sugar,Pantry,2,3.03,6.06,Member,Credit Cart,Male,36-45,5
INV-1648,2023-03-06,2023-03-06 08:00:00,Datergent,Household,2,3.83,7.66,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Beef,Meat,1,12.54,12.54,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Flour,Pantry,3,3.93,11.79,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Toothpaste,Personal Care,1,2.56,2.56,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Eggs,Dairy,2,2.32,4.63,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Datergent,Household,2,3.98,7.95,Regular,Credit Cart,Fmale,18-25,3
INV-1648,2023-03-06,2023-03-06 08:00:00,Bananas,Produce,3,1.97,5.9,Regular,Credit Cart,Fmale,18-25,3
INV-1649,2023-03-06,2023-03-06 11:07:00,Chicken,Meat,2,8.89,17.78,Member,Credit Cart,Male,18-25,4
INV-1649,2023-03-06,2023-03-06 11:07:00,Beer,Alcohol,1,2.07,2.07,Member,Credit Cart,Male,18-25,4
INV-1649,2023-03-06,2023-03-06 11:07:00,Toothpaste,Personal Care,1,2.46,2.46,Member,Credit Cart,Male,18-25,4
INV-1649,2023-03-06,2023-03-06 11:07:00,Milk,Dairy,2,3.06,6.12,Member,Credit Cart,Male,18-25,4
INV-1649,2023-03-06,2023-03-06 11:07:00,Shampoo,Personal Care,3,4.9,14.71,Member,Credit Cart,Male,18-25,4
INV-1650,2023-03-06,2023-03-06 14:44:00,Soap,Personal Care,2,5.83,11.66,Member,Cash,Fmale,56+,4
INV-1650,2023-03-06,2023-03-06 14:44:00,Butter,Dairy,2,4.9,9.79,Member,Cash,Fmale,56+,4
INV-1650,2023-03-06,2023-03-06 14:44:00,Shampoo,Personal Care,3,4.83,14.5,Member,Cash,Fmale,56+,4
INV-1650,2023-03-06,2023-03-06 14:44:00,Butter,Dairy,3,5.12,15.35,Member,Cash,Fmale,56+,4
INV-1651,2023-03-06,2023-03-06 11:48:00,Flour,Pantry,2,3.91,7.81,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Toothpaste,Personal Care,3,2.37,7.12,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Bananas,Produce,3,1.96,5.89,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Toilet Paper,Household,3,8.57,25.7,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Tomatoes,Produce,1,2.46,2.46,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Beef,Meat,1,12.49,12.49,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Coffee,Beverages,2,8.17,16.34,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Datergent,Household,3,3.97,11.9,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Beer,Alcohol,3,1.94,5.82,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Toothpaste,Personal Care,1,2.48,2.48,Regular,Cash,Male,26-35,5
INV-1651,2023-03-06,2023-03-06 11:48:00,Rice,Pantry,2,5.03,10.06,Regular,Cash,Male,26-35,5
INV-1652,2023-03-06,2023-03-06 13:39:00,Toothpaste,Personal Care,2,2.6,5.21,Regular,Debit Card,Fmale,46-55,4
INV-1652,2023-03-06,2023-03-06 13:39:00,Oranges,Produce,3,1.02,3.07,Regular,Debit Card,Fmale,46-55,4
INV-1652,2023-03-06,2023-03-06 13:39:00,Apples,Produce,3,16.54,49.63,Regular,Debit Card,Fmale,46-55,4
INV-1653,2023-03-06,2023-03-06 09:30:00,Beer,Alcohol,3,1.93,5.78,Member,Credit Cart,Fmale,26-35,3
INV-1653,2023-03-06,2023-03-06 09:30:00,Tea,Beverages,2,5.17,10.34,Member,Credit Cart,Fmale,26-35,3
INV-1653,2023-03-06,2023-03-06 09:30:00,Shampoo,Personal Care,1,5.17,5.17,Member,Credit Cart,Fmale,26-35,3
INV-1653,2023-03-06,2023-03-06 09:30:00,Wine,Alcohol,2,11.42,22.84,Member,Credit Cart,Fmale,26-35,3
INV-1653,2023-03-06,2023-03-06 09:30:00,Potatoes,Produce,3,3.09,9.28,Member,Credit Cart,Fmale,26-35,3
INV-1654,2023-03-06,2023-03-06 19:40:00,Water,Beverages,3,1.01,3.04,Member,Debit Card,Fmale,18-25,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Chicken,Meat,3,9.22,27.66,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Tea,Beverages,1,5.12,5.12,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Pasta,Pantry,2,1.94,3.88,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Tomatoes,Produce,3,2.37,7.11,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Tomatoes,Produce,1,2.44,2.44,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Rice,Pantry,3,4.92,14.76,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Oranges,Produce,1,0.95,0.95,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Yagurt,Dairy,1,1.91,1.91,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Wine,Alcohol,1,12.52,12.52,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Eggs,Dairy,1,2.31,2.31,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Tomatoes,Produce,2,2.6,5.19,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Oranges,Produce,3,0.98,2.95,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Potatoes,Produce,3,2.87,8.6,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Eggs,Dairy,3,2.25,6.75,Member,Cash,Fmale,26-35,3
INV-1655,2023-03-06,2023-03-06 21:12:00,Bread,Bakery,2,4.38,8.76,Member,Cash,Fmale,26-35,3
INV-1656,2023-03-06,2023-03-06 12:31:00,Potatoes,Produce,1,2.92,2.92,Member,Cash,Fmale,26-35,4
INV-1656,2023-03-06,2023-03-06 12:31:00,Tea,Beverages,2,5.2,10.39,Member,Cash,Fmale,26-35,4
INV-1656,2023-03-06,2023-03-06 12:31:00,Shampoo,Personal Care,3,5.02,15.07,Member,Cash,Fmale,26-35,4
INV-1656,2023-03-06,2023-03-06 12:31:00,Pasta,Pantry,3,1.93,5.78,Member,Cash,Fmale,26-35,4
INV-1656,2023-03-06,2023-03-06 12:31:00,Chicken,Meat,1,9.05,9.05,Member,Cash,Fmale,26-35,4
