order_id,date,book,author,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,book_format,rating
ORD-3257,2023-02-25,The Alchemist,Paulo Coelho,Fiction,1,19.08,19.08,Teacher,Debit Card,Female,"26,35",Hardcover,4
ORD-3258,2023-02-25,The Da Vinci Code,Dan Brown,Thriller,1,21.45,21.45,Teacher,Debit Card,Female,"26,35",Hardcover,4
ORD-3259,2023-02-25,The Martian,Andy Weir,Science Fiction,1,24.33,24.33,Teacher,Debit Card,Female,"26,35",Hardcover,4
ORD-3260,2023-02-25,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,23.76,23.76,Teacher,Debit Card,Female,"26,35",Hardcover,4
ORD-3261,2023-02-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,28.93,28.93,Teacher,Debit Card,Female,"26,35",Hardcover,4
ORD-3262,2023-02-25,The Martian,Andy Weir,Science Fiction,1,15.53,15.53,Student,Credit Card,Male,56+,Paperback,3
ORD-3263,2023-02-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.34,18.34,Student,Credit Card,Male,56+,Paperback,3
ORD-3264,2023-02-25,Pride and Prejudice,Jane Austen,Classic,1,16.59,16.59,Student,Credit Card,Female,36-45,Hardcover,5
ORD-3265,2023-02-25,Brave New World,Aldous Huxley,Dystopian,1,16.44,16.44,Student,Credit Card,Female,36-45,Hardcover,5
ORD-3266,2023-02-25,1984,George Orwell,Dystopian,1,15.2,15.2,Student,Credit Card,Female,36-45,Hardcover,5
ORD-3267,2023-02-25,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,25.85,25.85,Student,Credit Card,Female,36-45,Hardcover,5
ORD-3268,2023-02-25,The Book Thief,Markus Zusak,Historical Fiction,1,14.41,14.41,Collector,Debit Card,Female,36-45,Paperback,4
ORD-3269,2023-02-25,The Kite Runner,Khaled Hosseini,Fiction,1,11.81,11.81,Collector,Debit Card,Female,36-45,Paperback,4
ORD-3270,2023-02-25,The Catcher in the Rye,J.D. Salinger,Classic,1,14.67,14.67,Collector,Debit Card,Female,36-45,Paperback,4
ORD-3271,2023-02-25,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.45,13.45,Collector,Debit Card,Female,36-45,Paperback,4
ORD-3272,2023-02-25,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.58,18.58,Collector,Debit Card,Female,36-45,Paperback,4
ORD-3273,2023-02-25,The Stand,Stephen King,Horror,1,19.49,19.49,Regular,Debit Card,Female,36-45,Paperback,5
ORD-3274,2023-02-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.13,18.13,Regular,Debit Card,Female,36-45,Paperback,5
ORD-3275,2023-02-25,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.54,17.54,Regular,Debit Card,Female,36-45,Paperback,5
ORD-3276,2023-02-25,The Stand,Stephen King,Horror,1,19.46,19.46,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3277,2023-02-25,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.99,11.99,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3278,2023-02-25,Brave New World,Aldous Huxley,Dystopian,1,11.8,11.8,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3279,2023-02-25,Gone Girl,Gillian Flynn,Thriller,1,15.29,15.29,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3280,2023-02-25,The Fault in Our Stars,John Green,Young Adult,1,11.8,11.8,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3281,2023-02-25,The Fault in Our Stars,John Green,Young Adult,1,12.74,12.74,Teacher,Credit Card,Male,"26,35",Paperback,4
ORD-3282,2023-02-25,The Martian,Andy Weir,Science Fiction,1,14.93,14.93,Teacher,Credit Card,Male,"26,35",Paperback,4
ORD-3283,2023-02-25,Pride and Prejudice,Jane Austen,Classic,1,17.26,17.26,Regular,Credit Card,Female,36-45,Hardcover,4
ORD-3284,2023-02-25,The Alchemist,Paulo Coelho,Fiction,1,18.31,18.31,Regular,Credit Card,Female,36-45,Hardcover,4
ORD-3285,2023-02-25,The Martian,Andy Weir,Science Fiction,1,22.75,22.75,Regular,Credit Card,Female,36-45,Hardcover,4
ORD-3286,2023-02-25,The Hunger Games,Suzanne Collins,Young Adult,1,22.91,22.91,Regular,Credit Card,Female,36-45,Hardcover,4
ORD-3287,2023-02-25,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,24.29,24.29,Regular,Credit Card,Male,18-25,Hardcover,5
ORD-3288,2023-02-25,The Alchemist,Paulo Coelho,Fiction,1,18.25,18.25,Regular,Credit Card,Male,18-25,Hardcover,5
ORD-3289,2023-02-25,The Hunger Games,Suzanne Collins,Young Adult,1,19.54,19.54,Regular,Credit Card,Male,18-25,Hardcover,5
ORD-3290,2023-02-25,Brave New World,Aldous Huxley,Dystopian,1,17.81,17.81,Regular,Credit Card,Male,18-25,Hardcover,5
ORD-3291,2023-02-25,To Kill a Mockingbird,Harper Lee,Classic,1,22.14,22.14,Regular,Credit Card,Male,18-25,Hardcover,5
ORD-3292,2023-02-26,The Book Thief,Markus Zusak,Historical Fiction,1,14.16,14.16,Teacher,Debit Card,Male,56+,Paperback,3
ORD-3293,2023-02-26,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.5,11.5,Teacher,Debit Card,Male,56+,Paperback,3
ORD-3294,2023-02-26,The Handmaid's Tale,Margaret Atwood,Dystopian,1,15.3,15.3,Teacher,Debit Card,Male,56+,Paperback,3
ORD-3295,2023-02-26,The Book Thief,Markus Zusak,Historical Fiction,1,13.68,13.68,Regular,Debit Card,Female,56+,Paperback,4
ORD-3296,2023-02-26,The Shining,Stephen King,Horror,1,12.71,12.71,Regular,Debit Card,Female,56+,Paperback,4
ORD-3297,2023-02-26,The Hunger Games,Suzanne Collins,Young Adult,3,13.73,41.2,Regular,Debit Card,Female,56+,Paperback,4
ORD-3298,2023-02-26,The Da Vinci Code,Dan Brown,Thriller,1,14.58,14.58,Regular,Debit Card,Female,56+,Paperback,4
ORD-3299,2023-02-26,The Handmaid's Tale,Margaret Atwood,Dystopian,1,15.14,15.14,Regular,Debit Card,Female,56+,Paperback,4
ORD-3300,2023-02-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,20.62,20.62,Collector,Credit Card,Male,36-45,Hardcover,3
ORD-3301,2023-02-26,The Road,Cormac McCarthy,Post-Apocalyptic,1,16.84,16.84,Collector,Credit Card,Male,36-45,Hardcover,3
ORD-3302,2023-02-26,The Fault in Our Stars,John Green,Young Adult,1,19.26,19.26,Regular,Paypal,Male,36-45,Hardcover,5
ORD-3303,2023-02-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,23.54,23.54,Regular,Paypal,Male,36-45,Hardcover,5
ORD-3304,2023-02-26,The Lord of the Rings,J.R.R. Tolkien,Fantasy,3,21.11,63.33,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3305,2023-02-26,To Kill a Mockingbird,Harper Lee,Classic,1,14.58,14.58,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3306,2023-02-26,The Hunger Games,Suzanne Collins,Young Adult,1,15.35,15.35,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3307,2023-02-26,The Shining,Stephen King,Horror,1,12.93,12.93,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3308,2023-02-26,Pride and Prejudice,Jane Austen,Classic,1,11.68,11.68,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3309,2023-02-26,The Fault in Our Stars,John Green,Young Adult,1,10.78,10.78,Collector,Paypal,Male,18-25,E-book,5
ORD-3310,2023-02-26,The Hobbit,J.R.R. Tolkien,Fantasy,1,13.82,13.82,Collector,Paypal,Male,18-25,E-book,5
ORD-3311,2023-02-26,The Da Vinci Code,Dan Brown,Thriller,1,12.17,12.17,Collector,Paypal,Male,18-25,E-book,5
ORD-3312,2023-02-26,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.77,10.77,Teacher,Credit Card,Male,46-55,Paperback,3
ORD-3313,2023-02-26,The Martian,Andy Weir,Science Fiction,1,15.49,15.49,Teacher,Debit Card,Male,"26,35",Paperback,5
ORD-3314,2023-02-26,1984,George Orwell,Dystopian,2,16.89,33.78,Regular,Credit Card,Male,56+,Hardcover,4
ORD-3315,2023-02-26,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.18,17.18,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3316,2023-02-26,The Hunger Games,Suzanne Collins,Young Adult,2,15.12,30.25,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3317,2023-02-26,The Catcher in the Rye,J.D. Salinger,Classic,1,14.73,14.73,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3318,2023-02-26,The Book Thief,Markus Zusak,Historical Fiction,1,14.91,14.91,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-3319,2023-02-26,The Shining,Stephen King,Horror,1,13.51,13.51,Regular,Credit Card,Male,56+,Paperback,3
ORD-3320,2023-02-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,13.37,13.37,Regular,Credit Card,Male,56+,Paperback,3
ORD-3321,2023-02-26,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.27,9.27,Regular,Credit Card,Male,56+,Paperback,3
ORD-3322,2023-02-26,The Fault in Our Stars,John Green,Young Adult,1,13.9,13.9,Collector,Debit Card,Male,"26,35",Paperback,4
ORD-3323,2023-02-26,The Hunger Games,Suzanne Collins,Young Adult,1,13.5,13.5,Collector,Debit Card,Male,"26,35",Paperback,4
ORD-3324,2023-02-26,The Handmaid's Tale,Margaret Atwood,Dystopian,1,15.06,15.06,Collector,Debit Card,Male,"26,35",Paperback,4
ORD-3325,2023-02-26,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.82,17.82,Collector,Debit Card,Male,"26,35",Paperback,4
ORD-3326,2023-02-26,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.11,18.11,Collector,Debit Card,Male,"26,35",Paperback,4
ORD-3327,2023-02-26,The Da Vinci Code,Dan Brown,Thriller,1,15.07,15.07,Regular,Credit Card,Female,46-55,Paperback,5
ORD-3328,2023-02-26,1984,George Orwell,Dystopian,1,10.04,10.04,Regular,Credit Card,Female,46-55,Paperback,5
ORD-3329,2023-02-26,The Alchemist,Paulo Coelho,Fiction,3,12.38,37.15,Student,Credit Card,Male,46-55,Paperback,5
ORD-3330,2023-02-26,1984,George Orwell,Dystopian,1,10.19,10.19,Student,Credit Card,Male,46-55,Paperback,5
ORD-3331,2023-02-26,It,Stephen King,Horror,1,29.26,29.26,Teacher,Credit Card,Female,18-25,Hardcover,3
ORD-3332,2023-02-26,To Kill a Mockingbird,Harper Lee,Classic,1,23.96,23.96,Teacher,Credit Card,Female,18-25,Hardcover,3
ORD-3333,2023-02-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,19.29,19.29,Teacher,Credit Card,Female,18-25,Hardcover,3
ORD-3334,2023-02-26,The Stand,Stephen King,Horror,1,29.71,29.71,Teacher,Credit Card,Female,18-25,Hardcover,3
ORD-3335,2023-02-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,14.02,14.02,Student,Debit Card,Female,56+,Paperback,4
ORD-3336,2023-02-27,The Book Thief,Markus Zusak,Historical Fiction,1,14.93,14.93,Student,Debit Card,Female,56+,Paperback,4
ORD-3337,2023-02-27,The Catcher in the Rye,J.D. Salinger,Classic,1,12.72,12.72,Student,Debit Card,Female,56+,Paperback,4
ORD-3338,2023-02-27,Gone Girl,Gillian Flynn,Thriller,1,14.03,14.03,Student,Debit Card,Female,56+,Paperback,4
ORD-3339,2023-02-27,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.81,14.81,Student,Debit Card,Female,56+,Paperback,4
ORD-3340,2023-02-27,It,Stephen King,Horror,1,18.92,18.92,Student,Credit Card,Female,56+,Paperback,5
ORD-3341,2023-02-27,The Little Prince,Antoine de Saint-Exupéry,Fiction,3,9.14,27.41,Student,Credit Card,Female,56+,Paperback,5
ORD-3342,2023-02-27,Gone Girl,Gillian Flynn,Thriller,1,24.11,24.11,Collector,Credit Card,Female,56+,Hardcover,5
ORD-3343,2023-02-27,The Stand,Stephen King,Horror,1,29.33,29.33,Regular,Debit Card,Male,56+,Hardcover,3
ORD-3344,2023-02-27,The Handmaid's Tale,Margaret Atwood,Dystopian,1,21.26,21.26,Regular,Debit Card,Male,56+,Hardcover,3
ORD-3345,2023-02-27,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,16.3,16.3,Regular,Debit Card,Male,56+,Hardcover,3
ORD-3346,2023-02-27,The Hunger Games,Suzanne Collins,Young Adult,1,13.13,13.13,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-3347,2023-02-27,1984,George Orwell,Dystopian,1,10.43,10.43,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-3348,2023-02-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,14.02,14.02,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-3349,2023-02-27,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,16.06,16.06,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-3350,2023-02-27,Pride and Prejudice,Jane Austen,Classic,1,11.92,11.92,Regular,Debit Card,Male,"26,35",Paperback,3
ORD-3351,2023-02-27,1984,George Orwell,Dystopian,1,11.0,11.0,Regular,Credit Card,Female,18-25,Paperback,4
ORD-3352,2023-02-27,Gone Girl,Gillian Flynn,Thriller,1,15.63,15.63,Regular,Credit Card,Female,18-25,Paperback,4
ORD-3353,2023-02-27,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.79,10.79,Student,Credit Card,Female,56+,Paperback,3
ORD-3354,2023-02-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.99,12.99,Student,Credit Card,Female,56+,Paperback,3
ORD-3355,2023-02-27,The Alchemist,Paulo Coelho,Fiction,1,12.16,12.16,Student,Credit Card,Female,56+,Paperback,3
ORD-3356,2023-02-27,The Shining,Stephen King,Horror,1,13.36,13.36,Student,Credit Card,Female,56+,Paperback,3
ORD-3357,2023-02-27,The Book Thief,Markus Zusak,Historical Fiction,1,13.27,13.27,Student,Credit Card,Female,"26,35",Paperback,4
ORD-3358,2023-02-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.97,12.97,Student,Credit Card,Female,"26,35",Paperback,4
ORD-3359,2023-02-27,To Kill a Mockingbird,Harper Lee,Classic,1,14.37,14.37,Student,Credit Card,Female,"26,35",Paperback,4
ORD-3360,2023-02-27,The Martian,Andy Weir,Science Fiction,1,14.1,14.1,Student,Credit Card,Female,"26,35",Paperback,4
ORD-3361,2023-02-27,It,Stephen King,Horror,1,19.02,19.02,Student,Credit Card,Female,"26,35",Paperback,4
ORD-3362,2023-02-27,Pride and Prejudice,Jane Austen,Classic,1,12.46,12.46,Teacher,Credit Card,Female,18-25,Paperback,3
ORD-3363,2023-02-27,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.19,10.19,Teacher,Credit Card,Female,18-25,Paperback,3
ORD-3364,2023-02-27,The Catcher in the Rye,J.D. Salinger,Classic,1,14.23,14.23,Teacher,Credit Card,Female,18-25,Paperback,3
ORD-3365,2023-02-27,The Hunger Games,Suzanne Collins,Young Adult,1,13.1,13.1,Teacher,Credit Card,Female,18-25,Paperback,3
ORD-3366,2023-02-27,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,20.52,20.52,Teacher,Credit Card,Male,46-55,Paperback,4
ORD-3367,2023-02-28,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,16.08,16.08,Student,Credit Card,Female,56+,Hardcover,5
ORD-3368,2023-02-28,Gone Girl,Gillian Flynn,Thriller,1,24.05,24.05,Student,Credit Card,Female,56+,Hardcover,5
ORD-3369,2023-02-28,The Hobbit,J.R.R. Tolkien,Fantasy,1,26.01,26.01,Student,Credit Card,Female,56+,Hardcover,5
ORD-3370,2023-02-28,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.65,17.65,Student,Debit Card,Female,"26,35",Paperback,4
ORD-3371,2023-02-28,The Catcher in the Rye,J.D. Salinger,Classic,1,15.29,15.29,Student,Debit Card,Female,"26,35",Paperback,4
ORD-3372,2023-02-28,1984,George Orwell,Dystopian,1,16.79,16.79,Teacher,Credit Card,Male,36-45,Hardcover,4
ORD-3373,2023-02-28,The Fault in Our Stars,John Green,Young Adult,3,13.67,41.0,Collector,Credit Card,Male,36-45,Paperback,5
ORD-3374,2023-02-28,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.87,11.87,Collector,Credit Card,Male,36-45,Paperback,5
ORD-3375,2023-02-28,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.1,17.1,Collector,Credit Card,Male,36-45,Paperback,5
ORD-3376,2023-02-28,Gone Girl,Gillian Flynn,Thriller,1,14.87,14.87,Collector,Credit Card,Male,36-45,Paperback,5
ORD-3377,2023-02-28,The Catcher in the Rye,J.D. Salinger,Classic,1,13.36,13.36,Collector,Credit Card,Male,36-45,Paperback,5
ORD-3378,2023-02-28,The Catcher in the Rye,J.D. Salinger,Classic,1,19.32,19.32,Collector,Credit Card,Female,46-55,Hardcover,3
ORD-3379,2023-02-28,The Hobbit,J.R.R. Tolkien,Fantasy,1,25.89,25.89,Collector,Credit Card,Female,46-55,Hardcover,3
ORD-3380,2023-02-28,The Book Thief,Markus Zusak,Historical Fiction,1,21.94,21.94,Collector,Credit Card,Female,46-55,Hardcover,3
ORD-3381,2023-02-28,To Kill a Mockingbird,Harper Lee,Classic,1,21.97,21.97,Collector,Credit Card,Female,46-55,Hardcover,3
ORD-3382,2023-02-28,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,27.08,27.08,Collector,Credit Card,Female,46-55,Hardcover,3
ORD-3383,2023-02-28,1984,George Orwell,Dystopian,1,17.88,17.88,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-3384,2023-02-28,The Alchemist,Paulo Coelho,Fiction,1,18.33,18.33,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-3385,2023-02-28,The Fault in Our Stars,John Green,Young Adult,1,19.7,19.7,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-3386,2023-02-28,1984,George Orwell,Dystopian,1,18.05,18.05,Teacher,Cach,Male,18-25,Hardcover,4
ORD-3387,2023-02-28,The Da Vinci Code,Dan Brown,Thriller,1,24.5,24.5,Teacher,Paypal,Male,"26,35",Hardcover,4
ORD-3388,2023-02-28,The Martian,Andy Weir,Science Fiction,1,21.19,21.19,Teacher,Paypal,Male,"26,35",Hardcover,4
ORD-3389,2023-02-28,Pride and Prejudice,Jane Austen,Classic,1,18.75,18.75,Teacher,Paypal,Male,"26,35",Hardcover,4
ORD-3390,2023-03-01,To Kill a Mockingbird,Harper Lee,Classic,1,15.66,15.66,Regular,Debit Card,Female,56+,Paperback,4
ORD-3391,2023-03-01,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,2,18.1,36.2,Regular,Debit Card,Female,56+,Paperback,4
ORD-3392,2023-03-01,The Kite Runner,Khaled Hosseini,Fiction,1,13.2,13.2,Regular,Debit Card,Female,56+,Paperback,4
ORD-3393,2023-03-01,The Shining,Stephen King,Horror,1,13.97,13.97,Regular,Debit Card,Female,56+,Paperback,4
ORD-3394,2023-03-01,The Da Vinci Code,Dan Brown,Thriller,1,15.77,15.77,Regular,Debit Card,Female,56+,Paperback,4
ORD-3395,2023-03-01,The Martian,Andy Weir,Science Fiction,1,14.28,14.28,Student,Credit Card,Female,"26,35",Paperback,5
ORD-3396,2023-03-01,1984,George Orwell,Dystopian,1,14.87,14.87,Student,Credit Card,Male,46-55,Hardcover,5
ORD-3397,2023-03-01,To Kill a Mockingbird,Harper Lee,Classic,1,21.88,21.88,Student,Credit Card,Male,46-55,Hardcover,5
ORD-3398,2023-03-01,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.12,16.12,Regular,Cach,Male,56+,Paperback,5
ORD-3399,2023-03-01,The Fault in Our Stars,John Green,Young Adult,1,13.34,13.34,Regular,Cach,Male,56+,Paperback,5
ORD-3400,2023-03-01,The Hunger Games,Suzanne Collins,Young Adult,1,15.33,15.33,Regular,Cach,Male,56+,Paperback,5
ORD-3401,2023-03-01,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,21.09,21.09,Regular,Cach,Male,56+,Paperback,5
ORD-3402,2023-03-01,The Martian,Andy Weir,Science Fiction,3,15.6,46.8,Regular,Cach,Male,56+,Paperback,5
ORD-3403,2023-03-01,Brave New World,Aldous Huxley,Dystopian,1,9.17,9.17,Student,Credit Card,Male,46-55,E-book,4
ORD-3404,2023-03-01,The Kite Runner,Khaled Hosseini,Fiction,1,9.64,9.64,Student,Credit Card,Male,46-55,E-book,4
ORD-3405,2023-03-01,To Kill a Mockingbird,Harper Lee,Classic,1,12.62,12.62,Student,Credit Card,Male,46-55,E-book,4
ORD-3406,2023-03-01,The Book Thief,Markus Zusak,Historical Fiction,1,10.64,10.64,Student,Credit Card,Male,46-55,E-book,4
ORD-3407,2023-03-01,1984,George Orwell,Dystopian,1,8.47,8.47,Teacher,Debit Card,Male,18-25,E-book,3
ORD-3408,2023-03-01,The Kite Runner,Khaled Hosseini,Fiction,1,10.39,10.39,Teacher,Debit Card,Male,18-25,E-book,3
ORD-3409,2023-03-01,The Great Gatsby,F. Scott Fitzgerald,Classic,1,11.1,11.1,Teacher,Debit Card,Male,18-25,E-book,3
ORD-3410,2023-03-01,The Book Thief,Markus Zusak,Historical Fiction,3,20.06,60.17,Regular,Credit Card,Male,46-55,Hardcover,5
ORD-3411,2023-03-01,The Catcher in the Rye,J.D. Salinger,Classic,1,19.02,19.02,Regular,Credit Card,Male,46-55,Hardcover,5
ORD-3412,2023-03-01,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.79,13.79,Regular,Credit Card,Female,"26,35",Paperback,5
ORD-3413,2023-03-01,Gone Girl,Gillian Flynn,Thriller,1,14.97,14.97,Regular,Debit Card,Female,56+,Paperback,4
ORD-3414,2023-03-01,The Lord of the Rings,J.R.R. Tolkien,Fantasy,2,21.19,42.39,Regular,Debit Card,Female,56+,Paperback,4
ORD-3415,2023-03-01,The Shining,Stephen King,Horror,1,18.28,18.28,Student,Credit Card,Female,46-55,Hardcover,5
ORD-3416,2023-03-01,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,27.65,27.65,Student,Credit Card,Female,46-55,Hardcover,5
ORD-3417,2023-03-01,The Stand,Stephen King,Horror,1,19.02,19.02,Teacher,Debit Card,Male,18-25,Paperback,3
ORD-3418,2023-03-01,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.75,16.75,Teacher,Debit Card,Male,18-25,Paperback,3
ORD-3419,2023-03-02,Gone Girl,Gillian Flynn,Thriller,1,22.53,22.53,Regular,Credit Card,Male,36-45,Hardcover,5
ORD-3420,2023-03-02,The Fault in Our Stars,John Green,Young Adult,1,20.96,20.96,Regular,Credit Card,Male,36-45,Hardcover,5
ORD-3421,2023-03-02,The Shining,Stephen King,Horror,2,19.9,39.8,Regular,Credit Card,Male,36-45,Hardcover,5
ORD-3422,2023-03-02,Gone Girl,Gillian Flynn,Thriller,1,21.11,21.11,Regular,Debit Card,Female,36-45,Hardcover,3
ORD-3423,2023-03-02,The Stand,Stephen King,Horror,2,32.71,65.42,Regular,Debit Card,Female,36-45,Hardcover,3
ORD-3424,2023-03-02,Pride and Prejudice,Jane Austen,Classic,1,18.49,18.49,Regular,Debit Card,Female,36-45,Hardcover,3
ORD-3425,2023-03-02,The Martian,Andy Weir,Science Fiction,1,14.29,14.29,Regular,Credit Card,Female,36-45,Paperback,5
ORD-3426,2023-03-02,The Chronicles of Narnia,C.S. Lewis,Fantasy,3,17.32,51.97,Regular,Credit Card,Female,36-45,Paperback,5
ORD-3427,2023-03-02,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.05,17.05,Regular,Credit Card,Female,36-45,Paperback,5
ORD-3428,2023-03-02,Brave New World,Aldous Huxley,Dystopian,1,12.02,12.02,Regular,Credit Card,Female,36-45,Paperback,5
ORD-3429,2023-03-02,The Shining,Stephen King,Horror,1,12.07,12.07,Regular,Credit Card,Female,36-45,Paperback,4
ORD-3430,2023-03-02,The Martian,Andy Weir,Science Fiction,1,16.36,16.36,Regular,Credit Card,Female,36-45,Paperback,4
ORD-3431,2023-03-02,The Kite Runner,Khaled Hosseini,Fiction,1,12.73,12.73,Regular,Credit Card,Female,36-45,Paperback,4
ORD-3432,2023-03-02,The Da Vinci Code,Dan Brown,Thriller,1,16.27,16.27,Regular,Credit Card,Female,36-45,Paperback,4
ORD-3433,2023-03-02,The Hobbit,J.R.R. Tolkien,Fantasy,1,15.23,15.23,Regular,Credit Card,Female,36-45,Paperback,4
ORD-3434,2023-03-02,The Martian,Andy Weir,Science Fiction,1,16.1,16.1,Collector,Credit Card,Male,18-25,Paperback,3
ORD-3435,2023-03-02,Pride and Prejudice,Jane Austen,Classic,2,11.11,22.21,Collector,Credit Card,Male,18-25,Paperback,3
ORD-3436,2023-03-02,The Hobbit,J.R.R. Tolkien,Fantasy,1,12.94,12.94,Regular,Credit Card,Male,46-55,E-book,5
ORD-3437,2023-03-02,The Alchemist,Paulo Coelho,Fiction,1,12.55,12.55,Regular,Credit Card,Male,56+,Paperback,4
ORD-3438,2023-03-02,The Da Vinci Code,Dan Brown,Thriller,1,15.55,15.55,Student,Debit Card,Female,46-55,Paperback,5
ORD-3439,2023-03-02,Gone Girl,Gillian Flynn,Thriller,1,14.24,14.24,Student,Debit Card,Female,46-55,Paperback,5
ORD-3440,2023-03-02,The Martian,Andy Weir,Science Fiction,1,14.34,14.34,Student,Debit Card,Female,46-55,Paperback,5
ORD-3441,2023-03-02,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,21.02,21.02,Student,Debit Card,Female,46-55,Paperback,5
ORD-3442,2023-03-02,The Stand,Stephen King,Horror,1,28.66,28.66,Regular,Credit Card,Female,56+,Hardcover,4
ORD-3443,2023-03-02,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.0,16.0,Regular,Credit Card,Male,46-55,Paperback,4
